week_start,ticker,entry_date,exit_date,entry_price,exit_price,stop_price,target_price,shares,risk_per_share,pnl_dollars,r_multiple,exit_reason,ret_1w,ret_3w,rsi_14,atr_14,signal_score
2023-02-27,PWR,2023-02-27,2023-03-03,162.6024,162.9569,155.3467,177.1139,4,7.2557,1.42,0.0488,time,0.034252,0.059072,64.531,4.8371,0.966038
2023-02-27,CTRA,2023-02-27,2023-03-03,25.5755,26.3137,24.3959,27.9348,29,1.1796,21.41,0.6257,time,0.038602,0.033562,58.5078,0.7864,0.954088
2023-03-06,AVGO,2023-03-06,2023-03-10,63.5635,61.4952,61.5567,67.5771,17,2.0068,-35.16,-1.0307,stop,0.095214,0.055638,67.017,1.3379,0.967292
2023-03-06,BLDR,2023-03-06,2023-03-09,89.2892,84.835,84.9199,98.0278,8,4.3693,-35.63,-1.0194,stop,0.113915,0.110447,69.3619,2.9129,0.965684
2023-03-06,TT,2023-03-06,2023-03-10,193.9437,187.8896,188.0777,205.6759,5,5.8661,-30.27,-1.0321,stop,0.068299,0.069123,69.7943,3.9107,0.96193
2023-03-06,CARR,2023-03-06,2023-03-09,47.8378,46.283,46.3293,50.8547,23,1.5085,-35.76,-1.0307,stop,0.08,0.063891,69.1214,1.0056,0.956568
2023-03-06,VRSK,2023-03-06,2023-03-10,186.8166,179.9465,180.1266,200.1966,5,6.69,-34.35,-1.0269,stop,0.08877,0.06072,67.0707,4.46,0.954424
2023-03-13,VST,2023-03-13,2023-03-17,24.4044,24.8152,22.8637,27.4858,22,1.5407,9.04,0.2666,time,0.145259,0.074496,58.6283,1.0271,0.913636
2023-03-13,AMD,2023-03-13,2023-03-16,81.4714,90.8326,76.7453,90.9235,7,4.7261,65.53,1.9808,target,0.014107,0.032343,61.3624,3.1507,0.899091
2023-03-13,GEHC,2023-03-13,2023-03-17,75.0249,75.7642,72.5082,80.0585,13,2.5168,9.61,0.2937,time,-0.018332,0.057256,57.365,1.6779,0.892727
2023-03-13,ANET,2023-03-13,2023-03-16,36.3288,39.2728,34.8371,39.3121,23,1.4917,67.71,1.9736,target,0.041086,0.033738,65.3145,0.9944,0.881818
2023-03-13,CHD,2023-03-13,2023-03-17,84.1541,85.3745,82.5919,87.2784,22,1.5621,26.85,0.7813,time,-0.004037,0.013166,51.1211,1.0414,0.872727
2023-03-20,FDX,2023-03-20,2023-03-24,220.21,217.3824,210.0357,240.5586,3,10.1743,-8.48,-0.2779,time,0.095035,0.083776,64.7647,6.7829,0.980066
2023-03-20,NEM,2023-03-20,2023-03-21,48.7587,46.5532,46.5998,53.0766,16,2.1589,-35.29,-1.0216,stop,0.142552,0.106339,69.7465,1.4393,0.975415
2023-03-20,AMAT,2023-03-20,2023-03-24,123.123,119.4105,116.7866,135.7959,5,6.3364,-18.56,-0.5859,time,0.071772,0.101428,68.5322,4.2243,0.885714
2023-03-20,WEC,2023-03-20,2023-03-21,94.6145,91.1247,91.2159,101.4117,10,3.3986,-34.9,-1.0268,stop,0.076282,0.035487,61.9129,2.2657,0.881063
2023-03-20,SO,2023-03-20,2023-03-24,68.068,68.5214,65.7805,72.643,15,2.2875,6.8,0.1982,time,0.061933,0.051735,65.4148,1.525,0.874419
2023-03-27,ISRG,2023-03-27,2023-03-29,257.7675,246.5054,246.7522,279.7982,3,11.0154,-33.79,-1.0224,stop,0.078301,0.091753,67.4317,7.3436,0.985498
2023-03-27,SMCI,2023-03-27,2023-03-28,11.2062,10.286,10.2963,13.0259,38,0.9099,-34.97,-1.0113,stop,0.160524,0.132884,62.5526,0.6066,0.984894
2023-03-27,VRTX,2023-03-27,2023-03-31,314.9947,314.7549,304.485,336.014,3,10.5096,-0.72,-0.0228,time,0.062954,0.0822,69.9982,7.0064,0.975227
2023-03-27,REGN,2023-03-27,2023-03-31,822.2014,820.8483,790.576,885.4521,1,31.6254,-1.35,-0.0428,time,0.09677,0.052226,61.7847,21.0836,0.973414
2023-03-27,MU,2023-03-27,2023-03-28,61.2512,58.2454,58.3037,67.1462,11,2.9475,-33.06,-1.0198,stop,0.079421,0.07714,65.0243,1.965,0.970997
2023-04-03,DDOG,2023-04-03,2023-04-05,71.6866,66.7865,66.8534,81.353,7,4.8332,-34.3,-1.0138,stop,0.113734,0.115444,62.9855,3.2221,0.958457
2023-04-03,HOOD,2023-04-03,2023-04-06,9.6596,10.0,9.051,10.877,57,0.6087,19.4,0.5591,time,0.118664,0.077691,60.5263,0.4058,0.931751
2023-04-03,ALGN,2023-04-03,2023-04-05,333.6233,316.1393,316.4558,367.9583,2,17.1675,-34.97,-1.0184,stop,0.089469,0.068257,60.5593,11.445,0.91454
2023-04-03,CTAS,2023-04-03,2023-04-06,115.0424,112.8196,111.1365,122.8542,8,3.9059,-17.78,-0.5691,time,0.060341,0.080271,68.4442,2.6039,0.864095
2023-04-03,PLD,2023-04-03,2023-04-06,124.084,122.6273,119.1918,133.8682,7,4.8921,-10.2,-0.2978,time,0.066137,0.066593,63.0612,3.2614,0.862908
2023-04-10,GOOGL,2023-04-10,2023-04-14,107.087,108.7611,103.0359,115.1891,8,4.0511,13.39,0.4133,time,0.074636,0.080742,65.9325,2.7007,0.981287
2023-04-10,GOOG,2023-04-10,2023-04-14,107.4974,109.3505,103.4909,115.5104,8,4.0065,14.83,0.4625,time,0.074812,0.077471,64.6098,2.671,0.967836
2023-04-10,NOW,2023-04-10,2023-04-14,93.3232,92.5134,89.3116,101.3465,8,4.0116,-6.48,-0.2019,time,0.0762,0.069486,64.8188,2.6744,0.966667
2023-04-10,HOOD,2023-04-10,2023-04-14,9.9399,9.99,9.3898,11.0403,63,0.5502,3.15,0.091,time,0.05814,0.075188,62.4242,0.3668,0.94269
2023-04-10,FDX,2023-04-10,2023-04-14,229.5894,230.4593,222.1001,244.5679,4,7.4893,3.48,0.1162,time,0.034314,0.137466,69.3596,4.9929,0.940351
2023-04-17,BAC,2023-04-17,2023-04-21,29.7998,29.8401,28.6898,32.0198,31,1.11,1.25,0.0364,time,0.060345,0.09455,69.0705,0.74,0.962411
2023-04-17,PLTR,2023-04-17,2023-04-20,8.8188,8.2133,8.2215,10.0135,58,0.5973,-35.12,-1.0138,stop,0.088999,0.057623,61.5094,0.3982,0.929078
2023-04-17,EL,2023-04-17,2023-04-21,254.4542,255.9738,247.0463,269.2699,4,7.4079,6.08,0.2051,time,0.052848,0.06405,69.3467,4.9386,0.914184
2023-04-17,RL,2023-04-17,2023-04-20,120.14,115.0331,115.1482,130.1236,7,4.9918,-35.75,-1.0231,stop,0.07148,0.077441,65.5256,3.3279,0.912766
2023-04-17,CNC,2023-04-17,2023-04-20,68.078,65.7964,65.8623,72.5094,15,2.2157,-34.22,-1.0297,stop,0.031051,0.087728,64.9554,1.4771,0.912057
2023-04-24,MDT,2023-04-24,2023-04-28,88.3583,90.859,85.8168,93.4411,13,2.5414,32.51,0.984,time,0.062198,0.082723,69.1099,1.6943,0.985227
2023-04-24,DXCM,2023-04-24,2023-04-28,124.8047,120.4284,120.549,133.3161,8,4.2557,-35.01,-1.0283,stop,0.069404,0.081556,67.7814,2.8371,0.966477
2023-04-24,GILD,2023-04-24,2023-04-26,86.7066,84.6558,84.7406,90.6388,17,1.9661,-34.86,-1.0431,stop,0.043012,0.062861,69.2308,1.3107,0.944886
2023-04-24,CMG,2023-04-24,2023-04-26,36.2921,38.022,35.4081,38.06,39,0.884,67.47,1.9569,target,0.035494,0.076446,69.0468,0.5893,0.930682
2023-04-24,TSCO,2023-04-24,2023-04-27,49.4494,47.831,47.8789,52.5904,22,1.5705,-35.6,-1.0305,stop,0.044715,0.078996,65.6286,1.047,0.917045
2023-05-01,CMCSA,2023-05-01,2023-05-02,39.4021,38.0596,38.0977,42.0108,26,1.3044,-34.9,-1.0292,stop,0.096184,0.097639,68.8702,0.8696,0.96204
2023-05-01,EQT,2023-05-01,2023-05-02,34.4344,32.7238,32.7565,37.7901,20,1.6779,-34.21,-1.0195,stop,0.06904,0.084682,59.1889,1.1186,0.96034
2023-05-01,CHRW,2023-05-01,2023-05-05,101.3613,104.3955,97.5609,108.962,9,3.8004,27.31,0.7984,time,0.035733,0.088486,64.4624,2.5336,0.956941
2023-05-01,RCL,2023-05-01,2023-05-04,65.5855,71.9442,62.3702,72.0162,10,3.2154,63.59,1.9776,target,0.038242,0.067722,58.4615,2.1436,0.949008
2023-05-01,CHTR,2023-05-01,2023-05-04,369.0087,351.1254,351.4769,404.0722,1,17.5318,-17.88,-1.02,stop,0.108172,0.052617,56.7706,11.6879,0.945609
2023-05-08,DDOG,2023-05-08,2023-05-12,76.8868,87.1628,70.9483,88.7638,5,5.9385,51.38,1.7304,time,0.136391,0.137403,59.9881,3.959,0.983934
2023-05-08,HST,2023-05-08,2023-05-11,17.7778,17.0225,17.0395,19.2542,47,0.7382,-35.5,-1.0231,stop,0.09833,0.090239,66.2304,0.4921,0.971191
2023-05-08,JCI,2023-05-08,2023-05-12,63.063,61.968,60.9876,67.2137,16,2.0754,-17.52,-0.5276,time,0.0376,0.080014,68.6293,1.3836,0.964543
2023-05-08,NCLH,2023-05-08,2023-05-12,14.2743,13.2817,13.295,16.2328,35,0.9793,-34.74,-1.0136,stop,0.058427,0.11788,61.753,0.6529,0.949584
2023-05-08,IR,2023-05-08,2023-05-10,59.8898,57.7015,57.7593,64.1509,16,2.1305,-35.01,-1.0271,stop,0.037706,0.062298,65.5276,1.4204,0.924654
2023-05-15,FSLR,2023-05-15,2023-05-17,228.3081,211.5235,211.7352,261.4538,2,16.5729,-33.57,-1.0128,stop,0.297256,0.068237,60.4169,11.0486,0.984884
2023-05-15,PLTR,2023-05-15,2023-05-18,9.2192,10.6665,8.4902,10.6772,48,0.729,69.47,1.9854,target,0.282051,0.161369,67.7665,0.486,0.980814
2023-05-15,NWSA,2023-05-15,2023-05-19,18.3283,18.5614,17.4926,19.9997,41,0.8357,9.56,0.2789,time,0.060748,0.050926,59.1919,0.5571,0.963372
2023-05-15,NWS,2023-05-15,2023-05-19,18.3583,18.6813,17.5387,19.9976,42,0.8196,13.56,0.394,time,0.059676,0.048739,58.8235,0.5464,0.955814
2023-05-15,MCK,2023-05-15,2023-05-19,390.2599,397.2723,376.6045,417.5706,2,13.6554,14.02,0.5135,time,0.06587,0.083671,67.8095,9.1036,0.934302
2023-05-22,NVDA,2023-05-22,2023-05-25,30.9319,33.5657,29.5982,33.5993,26,1.3337,68.48,1.9748,target,0.103176,0.126671,64.4808,0.8891,0.953571
2023-05-22,AVGO,2023-05-22,2023-05-25,68.2081,72.3824,66.0848,72.4549,16,2.1234,66.79,1.9659,target,0.080963,0.088986,67.7456,1.4156,0.93869
2023-05-22,MU,2023-05-22,2023-05-26,65.8158,71.7482,62.8136,71.82,11,3.0021,65.26,1.9761,target,0.119009,0.059198,69.0196,2.0014,0.91131
2023-05-22,AMD,2023-05-22,2023-05-25,104.7847,119.6842,97.275,119.804,4,7.5096,59.6,1.984,target,0.110854,0.184066,69.8596,5.0064,0.908929
2023-05-22,TER,2023-05-22,2023-05-24,96.7967,93.172,93.2653,103.8595,9,3.5314,-32.62,-1.0264,stop,0.067854,0.062596,62.5261,2.3543,0.902976
2023-06-05,CAT,2023-06-05,2023-06-09,227.217,234.795,218.6541,244.3427,4,8.5629,30.31,0.885,time,0.079293,0.079036,67.9781,5.7086,0.958663
2023-06-05,FCX,2023-06-05,2023-06-09,37.4875,37.8521,35.7121,41.0382,19,1.7754,6.93,0.2054,time,0.105858,0.076723,60.6177,1.1836,0.94772
2023-06-05,BX,2023-06-05,2023-06-09,85.2452,88.1018,80.8962,93.943,8,4.3489,22.85,0.6569,time,0.065485,0.068684,66.9613,2.8993,0.931915
2023-06-05,DLR,2023-06-05,2023-06-09,105.5755,104.1458,99.5369,117.6526,5,6.0386,-7.15,-0.2368,time,0.141835,0.077018,60.9217,4.0257,0.928267
2023-06-05,URI,2023-06-05,2023-06-09,363.363,388.631,344.2005,401.688,1,19.1625,25.27,1.3186,time,0.058765,0.082376,62.9655,12.775,0.922796
2023-06-12,WBD,2023-06-12,2023-06-15,13.9339,13.0091,13.0221,15.7575,38,0.9118,-35.14,-1.0143,stop,0.177872,0.116129,67.1548,0.6079,0.981627
2023-06-12,DASH,2023-06-12,2023-06-16,72.072,73.1867,67.7612,80.6936,8,4.3108,8.92,0.2586,time,0.057454,0.071823,66.0,2.8739,0.964304
2023-06-12,BXP,2023-06-12,2023-06-16,54.084,54.985,51.3326,59.5869,12,2.7514,10.81,0.3274,time,0.068523,0.096454,65.2332,1.8343,0.96378
2023-06-12,AMD,2023-06-12,2023-06-16,128.6485,119.9599,119.6025,146.7407,3,9.0461,-26.07,-0.9605,time,0.059902,0.157417,68.1008,6.0307,0.960105
2023-06-12,ROK,2023-06-12,2023-06-16,305.305,315.4842,293.8032,328.3086,3,11.5018,30.54,0.885,time,0.043232,0.086763,67.9638,7.6679,0.953281
2023-06-26,GNRC,2023-06-26,2023-06-28,129.129,146.2027,120.519,146.349,4,8.61,68.29,1.983,target,0.057691,0.13658,64.6624,5.74,0.984655
2023-06-26,DELL,2023-06-26,2023-06-30,51.1711,54.0559,49.3947,54.724,19,1.7764,54.81,1.6239,time,0.013347,0.119006,67.4757,1.1843,0.962148
2023-06-26,CSGP,2023-06-26,2023-06-30,86.6566,88.911,83.7948,92.3801,12,2.8618,27.05,0.7878,time,0.031878,0.088047,67.2085,1.9079,0.959591
2023-06-26,BALL,2023-06-26,2023-06-30,56.006,58.1518,53.141,61.736,12,2.865,25.75,0.749,time,0.024225,0.080961,54.9891,1.91,0.919693
2023-06-26,NRG,2023-06-26,2023-06-30,35.1651,37.3526,33.7862,37.923,25,1.3789,54.69,1.5864,time,0.00931,0.070679,65.3422,0.9193,0.899744
2023-07-03,SPG,2023-07-03,2023-07-07,115.2051,118.4315,111.3662,122.8829,9,3.8389,29.04,0.8404,time,0.07184,0.052593,64.0258,2.5593,0.938838
2023-07-03,BXP,2023-07-03,2023-07-07,57.5375,59.0209,54.2653,64.0818,10,3.2721,14.83,0.4534,time,0.118252,0.068857,62.117,2.1814,0.917431
2023-07-03,VTR,2023-07-03,2023-07-07,47.2072,47.8521,45.6729,50.2757,22,1.5343,14.19,0.4204,time,0.062964,0.056549,61.0242,1.0229,0.89052
2023-07-03,TER,2023-07-03,2023-07-06,111.8718,107.3468,107.4543,120.7068,7,4.4175,-31.67,-1.0243,stop,0.058672,0.063629,61.3448,2.945,0.888073
2023-07-03,MGM,2023-07-03,2023-07-06,43.8938,42.3065,42.3488,46.9838,22,1.545,-34.92,-1.0274,stop,0.061382,0.056531,63.9397,1.03,0.875229
2023-07-10,HAL,2023-07-10,2023-07-14,35.3653,36.8531,33.6103,38.8753,19,1.755,28.27,0.8477,time,0.07201,0.11014,65.8915,1.17,0.989526
2023-07-10,HOOD,2023-07-10,2023-07-13,10.8909,12.2308,10.2148,12.243,51,0.6761,68.33,1.9819,target,0.082247,0.084422,63.4552,0.4507,0.971072
2023-07-10,BG,2023-07-10,2023-07-14,101.121,99.5703,97.1771,109.0089,8,3.9439,-12.41,-0.3932,time,0.088137,0.059484,66.3143,2.6293,0.959102
2023-07-10,BXP,2023-07-10,2023-07-14,58.5185,61.3985,55.1402,65.2749,10,3.3782,28.8,0.8525,time,0.034676,0.089434,62.5244,2.2521,0.958105
2023-07-10,MOS,2023-07-10,2023-07-14,36.086,35.7043,34.2957,39.6668,19,1.7904,-7.25,-0.2132,time,0.056642,0.0503,57.745,1.1936,0.94414
2023-07-17,DHI,2023-07-17,2023-07-20,129.4994,124.8101,124.9351,138.6279,7,4.5643,-32.82,-1.0274,stop,0.129301,0.089275,66.5111,3.0429,0.968531
2023-07-17,NVDA,2023-07-17,2023-07-21,46.3353,44.0652,44.1093,50.7873,15,2.226,-34.05,-1.0198,stop,0.069783,0.056804,65.087,1.484,0.942657
2023-07-17,CRH,2023-07-17,2023-07-21,57.087,58.8511,55.6427,59.9756,24,1.4443,42.34,1.2214,time,0.071148,0.072952,69.5609,0.9629,0.887413
2023-07-17,META,2023-07-17,2023-07-21,307.8475,294.9202,295.2154,333.1118,2,12.6321,-25.85,-1.0234,stop,0.063126,0.084211,64.308,8.4214,0.883916
2023-07-17,KEY,2023-07-17,2023-07-19,10.1802,11.3046,9.6123,11.3159,61,0.5679,68.59,1.9801,target,0.059437,0.062761,64.9447,0.3786,0.881119
2023-07-24,MOH,2023-07-24,2023-07-27,318.1979,306.8807,307.1879,340.2179,3,11.01,-33.95,-1.0279,stop,0.066723,0.080402,64.8765,7.34,0.966854
2023-07-24,A,2023-07-24,2023-07-26,127.7476,123.9239,124.048,135.1469,9,3.6996,-34.41,-1.0335,stop,0.06572,0.081067,69.8867,2.4664,0.93427
2023-07-24,ELV,2023-07-24,2023-07-28,472.442,466.573,453.5698,510.1863,1,18.8721,-5.87,-0.311,time,0.08479,0.081413,64.8544,12.5814,0.917416
2023-07-24,FANG,2023-07-24,2023-07-28,142.3422,145.4944,137.1211,152.7843,6,5.2211,18.91,0.6037,time,0.041132,0.086378,67.9506,3.4807,0.910112
2023-07-24,UAL,2023-07-24,2023-07-25,57.1271,54.5792,54.6339,62.1135,14,2.4932,-35.67,-1.0219,stop,0.080053,0.072412,62.276,1.6621,0.902809
2023-07-31,PLTR,2023-07-31,2023-08-04,18.8388,18.1818,17.4036,21.7092,24,1.4352,-15.77,-0.4578,time,0.083993,0.161017,61.5975,0.9568,0.981875
2023-07-31,KLAC,2023-07-31,2023-08-04,512.522,495.9735,488.477,560.612,1,24.045,-16.55,-0.6882,time,0.11438,0.121054,63.645,16.03,0.976875
2023-07-31,FSLR,2023-07-31,2023-08-02,210.2901,196.9572,197.1544,236.5615,2,13.1357,-26.67,-1.015,stop,0.053004,0.101829,66.1048,8.7571,0.97
2023-07-31,ON,2023-07-31,2023-08-02,109.8497,104.6043,104.709,120.1312,6,5.1407,-31.47,-1.0204,stop,0.064095,0.126366,63.9595,3.4271,0.94625
2023-07-31,META,2023-07-31,2023-08-04,324.0137,310.4193,307.8673,356.3066,2,16.1464,-27.19,-0.8419,time,0.106097,0.120297,67.5779,10.7643,0.945
2023-08-07,WBD,2023-08-07,2023-08-11,14.1041,13.6863,13.218,15.8762,39,0.8861,-16.29,-0.4715,time,0.09226,0.126613,66.1479,0.5907,0.981765
2023-08-07,CLX,2023-08-07,2023-08-11,164.7846,160.829,158.9721,176.4096,6,5.8125,-23.73,-0.6805,time,0.065761,0.061141,66.9137,3.875,0.945882
2023-08-07,DVA,2023-08-07,2023-08-10,111.1811,107.4788,107.5864,118.3704,9,3.5946,-33.32,-1.0299,stop,0.0769,0.048872,60.0187,2.3964,0.936471
2023-08-07,GEN,2023-08-07,2023-08-11,20.2502,20.8391,19.5581,21.6345,50,0.6921,29.45,0.8509,time,0.031828,0.057338,65.6489,0.4614,0.925882
2023-08-07,CAT,2023-08-07,2023-08-11,277.3971,284.9348,267.1853,297.8207,3,10.2118,22.61,0.7381,time,0.061475,0.081449,65.0063,6.8079,0.921176
2023-08-14,OXY,2023-08-14,2023-08-16,65.6055,63.2023,63.2655,70.2855,14,2.34,-33.65,-1.027,stop,0.036524,0.083964,66.8906,1.56,0.972973
2023-08-14,VST,2023-08-14,2023-08-18,30.07,29.8301,28.9956,32.2189,32,1.0744,-7.68,-0.2233,time,0.056062,0.062764,67.8295,0.7163,0.966216
2023-08-14,VTRS,2023-08-14,2023-08-18,11.3213,11.2487,10.8435,12.277,73,0.4779,-5.3,-0.1519,time,0.071766,0.083015,66.0793,0.3186,0.947297
2023-08-14,DELL,2023-08-14,2023-08-18,56.5765,54.8751,54.2762,61.1772,15,2.3004,-25.52,-0.7396,time,0.067618,0.06124,63.9212,1.5336,0.935135
2023-08-14,BDX,2023-08-14,2023-08-18,221.967,214.712,214.9269,236.0472,4,7.0401,-29.02,-1.0305,stop,0.042542,0.065964,52.8031,4.6934,0.906757
2023-08-21,ROST,2023-08-21,2023-08-25,118.7386,118.881,115.2168,125.7822,9,3.5218,1.28,0.0404,time,0.047006,0.035861,62.5771,2.3479,0.960504
2023-08-21,TJX,2023-08-21,2023-08-25,89.5795,88.7312,87.3134,94.1116,15,2.2661,-12.72,-0.3744,time,0.042263,0.030743,64.557,1.5107,0.933613
2023-08-21,PGR,2023-08-21,2023-08-25,134.1941,132.4474,129.1166,144.3491,6,5.0775,-10.48,-0.344,time,0.047638,0.071183,63.3703,3.385,0.918487
2023-08-21,EXE,2023-08-21,2023-08-25,86.0159,85.0449,82.3642,93.3194,9,3.6517,-8.74,-0.2659,time,0.011536,0.017164,54.8036,2.4345,0.915966
2023-08-21,NDAQ,2023-08-21,2023-08-25,51.8518,52.6773,50.6154,54.3247,28,1.2364,23.11,0.6676,time,0.016484,0.025946,61.5929,0.8243,0.901681
2023-08-28,HAS,2023-08-28,2023-09-01,69.9299,72.7172,67.082,75.6256,12,2.8479,33.45,0.9788,time,0.092848,0.09302,64.6007,1.8986,0.991126
2023-08-28,ADSK,2023-08-28,2023-09-01,217.4472,219.8,209.3772,233.5872,4,8.07,9.41,0.2915,time,0.08133,0.071191,64.5863,5.38,0.980887
2023-08-28,INTU,2023-08-28,2023-09-01,519.569,549.0504,501.4212,555.8647,1,18.1479,29.48,1.6245,time,0.068092,0.044408,58.2644,12.0986,0.970648
2023-08-28,WDAY,2023-08-28,2023-09-01,237.5673,248.2415,227.7938,257.1145,3,9.7736,32.02,1.0921,time,0.055922,0.029767,53.5243,6.5157,0.941297
2023-08-28,NVDA,2023-08-28,2023-09-01,46.5285,48.4605,43.1838,53.2178,10,3.3447,19.32,0.5776,time,0.062796,0.029946,51.8905,2.2298,0.939932
2023-09-11,CF,2023-09-11,2023-09-13,84.2842,80.6709,80.7517,91.3492,9,3.5325,-32.52,-1.0229,stop,0.086545,0.075658,62.1818,2.355,0.976068
2023-09-11,VLO,2023-09-11,2023-09-15,143.143,143.5363,137.4719,154.4851,6,5.6711,2.36,0.0694,time,0.093611,0.076049,67.3913,3.7807,0.974929
2023-09-11,HAL,2023-09-11,2023-09-15,41.6816,42.0679,40.4656,44.1138,28,1.2161,10.82,0.3176,time,0.068876,0.051184,67.9389,0.8107,0.94302
2023-09-11,HLT,2023-09-11,2023-09-15,155.155,154.2556,151.0525,163.36,8,4.1025,-7.2,-0.2192,time,0.036798,0.028907,57.2426,2.735,0.903134
2023-09-11,XOM,2023-09-11,2023-09-15,116.2962,116.5833,113.3648,122.159,11,2.9314,3.16,0.0979,time,0.039752,0.066513,69.7939,1.9543,0.890598
2023-09-18,DUK,2023-09-18,2023-09-22,95.3452,92.6671,92.7599,100.516,13,2.5854,-34.82,-1.0359,stop,0.045704,0.057673,66.9867,1.7236,0.927027
2023-09-18,CTVA,2023-09-18,2023-09-22,52.4924,51.3686,50.9174,55.6424,22,1.575,-24.72,-0.7136,time,0.059903,0.058409,67.5639,1.05,0.917297
2023-09-18,MS,2023-09-18,2023-09-21,88.6586,86.1841,86.2704,93.435,14,2.3882,-34.64,-1.0361,stop,0.041098,0.059564,68.6022,1.5921,0.914595
2023-09-18,CTAS,2023-09-18,2023-09-21,128.7386,126.0892,126.2154,133.785,13,2.5232,-34.44,-1.05,stop,0.040292,0.055708,65.1086,1.6821,0.897297
2023-09-18,WFC,2023-09-18,2023-09-22,43.033,41.7098,41.7516,45.5958,27,1.2814,-35.73,-1.0326,stop,0.047561,0.036688,63.522,0.8543,0.892973
2023-09-25,CF,2023-09-25,2023-09-29,84.2342,85.6543,80.3309,92.0406,8,3.9032,11.36,0.3638,time,0.0257,0.092643,62.6263,2.6021,0.950598
2023-09-25,WTW,2023-09-25,2023-09-29,212.1419,208.751,207.1405,222.1448,6,5.0014,-20.35,-0.678,time,0.038426,0.029938,61.2789,3.3343,0.933068
2023-09-25,ALL,2023-09-25,2023-09-29,113.8237,111.2986,110.3266,120.818,10,3.4971,-25.25,-0.7221,time,0.048814,0.058251,59.2944,2.3314,0.909163
2023-09-25,ACGL,2023-09-25,2023-09-29,80.7106,79.6303,78.6899,84.7521,17,2.0207,-18.37,-0.5346,time,0.02481,0.053344,68.6497,1.3471,0.908367
2023-09-25,AKAM,2023-09-25,2023-09-29,107.3973,106.4335,104.9555,112.2809,14,2.4418,-13.49,-0.3947,time,0.029187,0.023409,60.2804,1.6279,0.90757
2023-10-02,PLTR,2023-10-02,2023-10-03,16.046,14.9938,15.0088,18.1205,33,1.0372,-34.72,-1.0145,stop,0.132343,0.057502,52.0792,0.6915,0.989078
2023-10-02,TRMB,2023-10-02,2023-10-04,53.5835,51.4824,51.5339,57.6828,17,2.0496,-35.72,-1.0251,stop,0.072481,0.056493,64.0697,1.3664,0.987713
2023-10-02,J,2023-10-02,2023-10-03,112.6877,109.5481,109.6577,118.7478,11,3.03,-34.54,-1.0362,stop,0.03237,0.044057,64.8041,2.02,0.935836
2023-10-02,NCLH,2023-10-02,2023-10-06,16.2763,16.6333,15.3013,18.2263,35,0.975,12.5,0.3662,time,0.052363,0.011043,48.5,0.65,0.905802
2023-10-02,NOC,2023-10-02,2023-10-04,440.8504,429.5743,430.0043,462.5426,3,10.8461,-33.83,-1.0396,stop,0.035985,0.041328,63.3974,7.2307,0.896246
2023-10-09,CRWD,2023-10-09,2023-10-13,176.6765,185.5343,167.9636,194.1022,4,8.7129,35.43,1.0166,time,0.055622,0.067936,62.4872,5.8086,0.991209
2023-10-09,LYV,2023-10-09,2023-10-13,87.8978,84.9135,84.9985,93.6964,12,2.8993,-35.81,-1.0293,stop,0.053829,0.044023,64.0255,1.9329,0.957509
2023-10-09,ARES,2023-10-09,2023-10-13,107.3773,108.4215,103.5282,115.0755,9,3.8491,9.4,0.2713,time,0.053952,0.031589,56.5965,2.5661,0.954579
2023-10-09,PANW,2023-10-09,2023-10-13,123.158,132.1565,118.5927,132.2888,7,4.5654,62.99,1.971,target,0.052252,0.027019,57.1943,3.0436,0.939194
2023-10-09,ANET,2023-10-09,2023-10-13,48.1881,47.415,46.2449,52.0746,18,1.9432,-13.92,-0.3978,time,0.054858,0.050346,60.6157,1.2955,0.936264
2023-10-16,FANG,2023-10-16,2023-10-20,168.0879,166.3135,161.3047,181.6544,5,6.7832,-8.87,-0.2616,time,0.101435,0.106263,67.5397,4.5221,0.969832
2023-10-16,ALL,2023-10-16,2023-10-17,121.121,127.8309,117.7021,127.9589,10,3.4189,67.1,1.9626,target,0.063367,0.054606,64.6652,2.2793,0.958101
2023-10-16,CI,2023-10-16,2023-10-20,307.297,306.4732,299.5013,322.8884,4,7.7957,-3.3,-0.1057,time,0.058495,0.05407,64.4295,5.1971,0.953073
2023-10-16,EOG,2023-10-16,2023-10-20,134.8447,133.0968,129.3429,145.8483,6,5.5018,-10.49,-0.3177,time,0.109049,0.091502,62.3679,3.6679,0.951397
2023-10-16,AVGO,2023-10-16,2023-10-20,89.1861,85.4968,85.5823,96.3936,9,3.6037,-33.2,-1.0237,stop,0.044862,0.065253,64.2779,2.4025,0.92514
2023-10-23,NFLX,2023-10-23,2023-10-27,40.3723,39.7472,38.0628,44.9915,15,2.3096,-9.38,-0.2707,time,0.127305,0.061864,58.0693,1.5397,0.981183
2023-10-23,T,2023-10-23,2023-10-27,15.3854,14.8052,14.7222,16.7118,52,0.6632,-30.17,-0.8748,time,0.071031,0.023968,60.2899,0.4421,0.935484
2023-10-23,UNP,2023-10-23,2023-10-25,210.5003,203.0756,203.2789,224.9431,4,7.2214,-29.7,-1.0281,stop,0.01728,0.037863,64.8566,4.8143,0.926344
2023-10-23,ROST,2023-10-23,2023-10-27,115.7757,112.6772,112.3096,122.7078,10,3.4661,-30.98,-0.8939,time,0.03231,0.023993,54.023,2.3107,0.923118
